fiscal_year,system_code,location_code,location_name,beds,managed_by_name,location_type_description,location_category_description,grades_text,grades_final_text,open_date,status_descriptions,primary_building_code,primary_address_line_1,state_code,x_coordinate,y_coordinate,longitude,latitude,community_district,council_district,census_tract,borough_block_lot,nta,nta_name,principal_name,principal_title,principal_phone_number,fax_number,geographical_district_code,administrative_district_code,administrative_district_name,community_school_sup_name,tier_3_support_location_name,tier_3_support_leader_name,tier_2_support_location_name,highschool_network_location,highschool_network_name,highschool_network,community_district_1,police_precinct
2020,12X050,X050,P.S. 050 Clara Barton,321200010050,DOE,General Academic,Elementary,"05,SE","PK,0K,01,02,03,04,05",1914-07-01T00:00:00.000,Closed,X050,1550 VYSE AVENUE,NY,1015521,243215,-73.886995,40.834188,203,17,15700,2029960010,BX75,Crotona Park East,Kimberly Nohavicka,PRINCIPAL,718-542-2650,718-589-7284,12,12,COMMUNITY SCHOOL DISTRICT 12,"ESPINAL PACHECO, RAFAELA",NULL,NULL,NULL,NULL,NULL,NULL,203,42
2020,10X051,X051,The Bronx STEM and Arts Academy,321000010051,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",1992-05-05T00:00:00.000,Open,X781,695 EAST 182ND STREET,NY,1015610,249277,-73.886997,40.850674,206,15,39100,2030840001,BX06,Belmont,Min Hong,Principal,718-733-0347,718-733-5142,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,206,48
2020,09X053,X053,P.S. 053 Basheer Quisim,320900010053,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1914-07-01T00:00:00.000,Open,X053,360 EAST 168 STREET,NY,1008628,242646,-73.911906,40.832648,204,16,17500,2024350075,BX14,East Concourse-Concourse Village,COLLIN WOLFE,Principal,718-681-7276,718-681-7298,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,10X054,X054,P.S./I.S. 54,321000010054,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1999-07-01T00:00:00.000,Open,X054,2703 WEBSTER AVENUE,NY,1015245,254394,-73.88794,40.864872,207,15,40502,2032780014,BX05,Bedford Park-Fordham North,Marybelle Ferreira,Principal,718-584-4203,718-584-4326,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,207,52
2020,09X055,X055,P.S. 055 Benjamin Franklin,320900010055,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1916-07-01T00:00:00.000,Open,X055,450 SAINT PAUL'S PLACE,NY,1010546,243845,-73.90497,40.835934,203,16,14702,2029020001,BX01,Claremont-Bathgate,LUIS TORRES,Principal,718-681-6227,718-681-6247,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,203,42
2020,10X056,X056,P.S. 056 Norwood Heights,321000010056,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1915-07-01T00:00:00.000,Open,X056,341 EAST 207 STREET,NY,1018843,258264,-73.874912,40.875481,207,11,42902,2033510001,BX43,Norwood,M Oneill,Principal,718-920-1100,718-920-1105,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,207,52
2020,12X057,X057,P.S. 057 Crescent,321200010057,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1921-07-01T00:00:00.000,Open,X057,2111 CROTONA AVENUE,NY,1014963,248519,-73.888987,40.848748,206,15,37300,2030810026,BX17,East Tremont,Mary Blandino Sanche,Principal,718-367-9446,718-561-7972,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,206,48
2020,09X058,X058,P.S. 058,320900010058,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06",1890-07-01 00:00:00.000,Open,X058,459 EAST 176 STREET,NY,1012242,247654,-73.898826,40.846383,206,15,39500,2029090032,BX01,Claremont-Bathgate,VELMA GUNN,Principal,718-583-6866,718-583-6895,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,206,48
2020,10X059,X059,P.S. 059 The Community School of Technology,321000010059,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1921-07-01T00:00:00.000,Open,X059,2185 BATHGATE AVENUE,NY,1013674,250118,-73.893639,40.853141,206,15,39500,2030490037,BX01,Claremont-Bathgate,Sita Basu,Principal,718-584-4730,718-584-7518,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,206,48
2020,08X060,X060,PS 060 George L Gallego,320800010060,DOE,General Academic,Elementary,NULL,"0K,01,02,03,04,05",1922-07-01T00:00:00.000,Closed,X060,888 REV J A POLITE AVE,NY,1012230,238119,0,0,202,17,8700,2026960085,BX33,Longwood,NULL,NULL,718-842-7550,718-842-8734,8,8,COMMUNITY SCHOOL DISTRICT 08,Dov Rokeach,NULL,NULL,NULL,NULL,NULL,NULL,202,41
2020,12X061,X061,P.S. 061 Francisco Oller,321200010061,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1922-07-01T00:00:00.000,Open,X061,1550 CROTONA PARK EAST,NY,1013918,243930,-73.892784,40.836156,203,17,15300,2029390045,BX75,Crotona Park East,Marjorie Cutler Sanchez,Principal,718-542-7230,718-589-7361,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,203,42
2020,08X062,X062,P.S. 062 Inocensio Casanova,320800010062,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1922-07-01T00:00:00.000,Open,X062,660 FOX STREET,NY,1011886,235759,-73.900161,40.813736,202,8,8300,2026830065,BX33,Longwood,LISA MANFREDONIA,Principal,718-585-1617,718-292-6327,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,202,41
2020,09X063,X063,P.S. 063 Author's Academy,320900010063,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1924-07-01T00:00:00.000,Open,X063,1260 FRANKLIN AVENUE,NY,1011409,242023,-73.901859,40.83093,203,16,14900,2026150014,BX35,Morrisania-Melrose,REINALDO DIAZ LENS,Principal,718-589-3058,718-589-4917,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,203,42
2020,09X064,X064,P.S. 064 Pura Belpre,320900010064,DOE,General Academic,Elementary,"05,SE","0K,01,02,03,04,05",1924-07-01T00:00:00.000,Closed,X064,1425 WALTON AVENUE,NY,1007526,245469,-73.915879,40.8404,204,16,22300,2028430040,BX63,West Concourse,Barbara Headley,PRINCIPAL,718-681-8088,718-537-6015,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,07X065,X065,P.S. 065 Mother Hale Academy,320700010065,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1924-07-01T00:00:00.000,Open,X065,677 EAST 141 STREET,NY,1008457,233635,-73.912557,40.807916,201,8,3300,2025710001,BX39,Mott Haven-Port Morris,Jasmine Gonzalez,Principal,718-292-4628,718-292-4695,7,7,COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,NULL,NULL,NULL,201,40
2020,12X066,X066,P.S. 066 School of Higher Expectations,321200010066,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1924-07-01T00:00:00.000,Open,X066,1001 JENNINGS STREET,NY,1015648,242233,-73.88654,40.831493,203,17,15700,2030080001,BX75,Crotona Park East,Kevin Goodman,Principal,718-319-2820,718-589-7375,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,203,42
2020,12X067,X067,P.S. 067 Mohegan School,321200010067,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1925-07-01T00:00:00.000,Open,X067,2024 MOHEGAN AVENUE,NY,1016292,246711,-73.884192,40.843781,206,17,36300,2031230003,BX17,East Tremont,Jeffrey Santiago,Principal,718-823-4101,718-823-4105,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,206,48
2020,11X068,X068,P.S. 068 Bronx,321100010068,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1926-07-01T00:00:00.000,Open,X068,4011 MONTICELLO AVENUE,NY,1028797,264154,-73.83888,40.891603,212,12,42600,2049860081,BX62,Woodlawn-Wakefield,AIDIMARIS SOLER,Principal,718-324-2854,718-324-3852,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,212,47
2020,08X069,X069,P.S. 069 Journey Prep School,320800010069,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1924-07-01T00:00:00.000,Open,X069,560 THIERIOT AVENUE,NY,1022874,236854,-73.86046,40.8167,209,18,1600,2035240020,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Sheila Durant,Principal,718-378-4736,718-328-0925,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,209,43
2020,09X070,X070,P.S. 070 Max Schoenfeld,320900010070,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1925-07-01T00:00:00.000,Open,X070,1691 WEEKS AVENUE,NY,1009685,246869,-73.90807,40.844236,204,15,22902,2027930028,BX41,Mount Hope,KERRY CASTELLANO,Principal,718-583-6000,718-583-6006,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,08X071,X071,P.S. 071 Rose E. Scala,320800010071,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1925-07-01T00:00:00.000,Open,X071,3040 ROBERTS AVENUE,NY,1031406,247318,-73.829562,40.845379,210,13,26602,2041710001,BX10,Pelham Bay-Country Club-City Island,Margaret Mirando,Principal,718-822-5351,718-239-3111,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,210,45
2020,08X072,X072,P.S. 072 Dr. William Dorney,320800010072,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",1925-07-01T00:00:00.000,Open,X072,2951 DEWEY AVENUE,NY,1034574,239257,-73.818172,40.823237,210,13,15800,2054400001,BX52,Schuylerville-Throgs Neck-Edgewater Park,MARGARITA COLON,Principal,718-822-5311,718-828-4459,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,210,45
2020,09X073,X073,P.S. 073 Bronx,320900010073,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1926-07-01T00:00:00.000,Open,X073,1020 ANDERSON AVENUE,NY,1004613,242628,-73.926415,40.832609,204,8,18900,2025040082,BX26,Highbridge,Vivian Bueno,I.A. Principal,718-681-6776,718-681-6749,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,08X075,X075,P.S. 75 School of Research and Discovery,320800010075,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1924-07-01T00:00:00.000,Open,X075,984 FAILE STREET,NY,1014986,238888,-73.888948,40.822314,202,17,11900,2027470001,BX27,Hunts Point,MARINES ARRIETA CRUZ,Principal,718-860-1630,718-860-4480,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,202,41
2020,11X076,X076,P.S. 076 The Bennington School,321100010076,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1932-07-01T00:00:00.000,Open,X076,900 ADEE AVENUE,NY,1022714,255930,-73.860928,40.869059,211,12,34200,2045520010,BX31,Allerton-Pelham Gardens,DARLENE TERON,Principal,718-882-8865,718-882-8870,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,211,49
2020,10X077,X077,Bedford Park Elementary School,321000010077,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2014-07-01T00:00:00.000,Open,X177,3177 WEBSTER AVENUE,NY,1018564,257153,-73.875375,40.872559,207,11,42500,2033530040,BX43,Norwood,CAROLYN HEREDIA,Principal,718-696-6400,718-696-6405,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,207,52
2020,11X078,X078,P.S. 078 Anne Hutchinson,321100010078,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1924-07-01T00:00:00.000,Open,X078,1400 NEEDHAM AVENUE,NY,1025575,259365,-73.850563,40.878474,212,12,38600,2047190001,BX03,Eastchester-Edenwald-Baychester,CLAUDINA SKERRITT,Principal,718-652-1244,718-231-2756,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,212,47
2020,10X079,X079,P.S. 079 Creston,321000010079,DOE,General Academic,Elementary,"05,SE","0K,01,02,03,04,05,06",1925-07-01T00:00:00.000,Closed,X079,125 EAST 181 STREET,NY,1011045,250915,-73.903139,40.855337,205,14,23704,2031700001,BX40,Fordham South,Angelyn Donald,PRINCIPAL,718-584-4810,718-584-7481,10,10,COMMUNITY SCHOOL DISTRICT 10,"MENENDEZ, SONIA",NULL,NULL,NULL,NULL,NULL,NULL,205,46
2020,10X080,X080,J.H.S. 080 The Mosholu Parkway,321000010080,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1925-07-01T00:00:00.000,Open,X080,149 EAST MOSHOLU PKWY N,NY,1017091,258749,-73.881245,40.876819,207,11,41900,2033360035,BX43,Norwood,Emmanuel Polanco,Principal,718-405-6300,718-405-6324,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,207,52
2020,10X080,X080,J.H.S. 080 The Mosholu Parkway,321000010080,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1925-07-01T00:00:00.000,Open,X080,149 EAST MOSHOLU PKWY N,NY,1017091,258749,-73.881245,40.876819,207,11,41900,2033360035,BX43,Norwood,Emmanuel Polanco,Principal,718-405-6300,718-405-6324,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,207,52
2020,10X081,X081,P.S. 081 Robert J. Christen,321000010081,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1926-07-01T00:00:00.000,Open,X081,5550 RIVERDALE AVENUE,NY,1010606,268380,-73.904657,40.903275,208,11,33700,2058501550,BX22,North Riverdale-Fieldston-Riverdale,Anna Kirrane,Principal,718-796-8965,718-796-7242,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,208,50
2020,11X083,X083,P.S. 083 Donald Hertz,321100010083,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1925-07-01T00:00:00.000,Open,X083,950 RHINELANDER AVENUE,NY,1023323,248687,-73.858769,40.849176,211,13,24400,2041250001,BX37,Van Nest-Morris Park-Westchester Square,Brandon Muccino,Principal,718-863-1993,718-863-5525,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,211,49
2020,10X085,X085,P.S. 085 Great Expectations,321000010085,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1933-07-01T00:00:00.000,Open,X085,2400 MARION AVENUE,NY,1013383,252139,-73.894682,40.858689,205,15,38302,2030240021,BX40,Fordham South,SARA MEDINA,I.A. Principal,718-584-5275,718-584-7765,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,205,46
2020,10X086,X086,P.S. 086 Kingsbridge Heights,321000010086,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05,06",1928-07-01T00:00:00.000,Open,X086,2756 RESERVOIR AVENUE,NY,1012719,255917,-73.897066,40.869061,207,11,40900,2032470070,BX28,Van Cortlandt Village,Fiona Tyson,Principal,718-584-5585,718-584-7027,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,207,52
2020,11X087,X087,P.S. 087 Bronx,321100010087,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1931-07-01T00:00:00.000,Open,X087,1935 BUSSING AVENUE,NY,1026771,265658,-73.846198,40.895741,212,12,42800,2050180001,BX62,Woodlawn-Wakefield,DONNA ANAMAN,Principal,718-324-5188,718-325-1148,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,212,47
2020,09X088,X088,P.S. X088 - S. Silverstein Little Sparrow School,320900010088,DOE,General Academic,Early Childhood,"0K,01,02,03,SE","PK,0K,01,02,03",1924-07-01T00:00:00.000,Open,X088,1340 SHERIDAN AVENUE,NY,1008179,244238,-73.913523,40.837019,204,16,17902,2028300017,BX14,East Concourse-Concourse Village,MELINDA HYER,Principal,718-716-7369,718-681-6224,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,11X089,X089,P.S. 089 Bronx,321100010089,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1927-07-01T00:00:00.000,Open,X089,980 MACE AVENUE,NY,1023181,253534,-73.859254,40.862481,211,13,32400,2044440016,BX07,Bronxdale,RALPH MARTINEZ,Principal,718-653-0835,718-231-2863,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,211,49
2020,09X090,X090,P.S. 090 George Meany,320900010090,DOE,General Academic,Elementary,4,"0K,01,02,03,04",1928-07-01T00:00:00.000,Closed,X090,1116 SHERIDAN AVENUE,NY,1007073,242362,-73.917526,40.831873,204,16,18102,2024560100,BX14,East Concourse-Concourse Village,JOAN KONG,PRINCIPAL,718-681-7023,718-681-6966,9,9,COMMUNITY SCHOOL DISTRICT 09,"ESPOSITO, DOLORES",NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,10X091,X091,P.S. 091 Bronx,321000010091,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1929-07-01T00:00:00.000,Open,X091,2200 AQUEDUCT AVENUE,NY,1009839,251988,-73.907494,40.858286,205,14,25100,2032080001,BX36,University Heights-Morris Heights,Meridith Struhl Nasjlett,Principal,718-584-5805,718-584-7495,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,205,46
2020,10X091,X091,P.S. 091 Bronx,321000010091,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1929-07-01T00:00:00.000,Open,X091,2200 AQUEDUCT AVENUE,NY,1009839,251988,-73.907494,40.858286,205,14,25100,2032080001,BX36,University Heights-Morris Heights,Meridith Struhl Nasjlett,Principal,718-584-5805,718-584-7495,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,205,46
2020,12X092,X092,P.S. 092 Bronx,321200010092,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1930-07-01T00:00:00.000,Closed,X092,700 EAST 179 STREET,NY,1014794,247592,-73.889602,40.846205,206,17,37100,2030920014,BX17,East Tremont,Yasmin Lugo,PRINCIPAL,718-731-7900,718-294-1561,12,12,COMMUNITY SCHOOL DISTRICT 12,"ESPINAL PACHECO, RAFAELA",NULL,NULL,NULL,NULL,NULL,NULL,206,48
2020,08X093,X093,P.S. 093 Albert G. Oliver,320800010093,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1930-07-01T00:00:00.000,Open,X093,1535 STORY AVENUE,NY,1018217,238968,-73.877274,40.822522,209,17,2800,2036520001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Jonathan Kaplan,Principal,718-430-1700,718-430-1705,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,209,43
2020,10X094,X094,P.S. 094 Kings College School,321000010094,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1929-07-01T00:00:00.000,Open,X094,3530 KINGS COLLEGE PLACE,NY,1018742,260151,-73.875268,40.880661,207,11,43100,2033560036,BX43,Norwood,DIANE DAPROCIDA-SESIN,Principal,718-405-6345,718-405-6358,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,207,52
2020,10X095,X095,P.S. 095 Sheila Mencher,321000010095,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1933-07-01T00:00:00.000,Open,X095,3961 HILLMAN AVENUE,NY,1014207,261015,-73.891664,40.883049,208,11,28100,2032520182,BX28,Van Cortlandt Village,SERGE DAVIS,Principal,718-796-9200,718-796-7330,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,208,50
2020,11X096,X096,P.S. 096 Richard Rodgers,321100010096,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1930-07-01T00:00:00.000,Open,X096,2385 OLINVILLE AVENUE,NY,1020490,252892,-73.868986,40.86073,211,15,33201,2043410013,BX07,Bronxdale,JOAN VETERE,Acting Principal,718-652-4959,718-231-2889,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,211,49
2020,11X096,X096,P.S. 096 Richard Rodgers,321100010096,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1930-07-01T00:00:00.000,Open,X096,2385 OLINVILLE AVENUE,NY,1020490,252892,-73.868986,40.86073,211,15,33201,2043410013,BX07,Bronxdale,JOAN VETERE,Acting Principal,718-652-4959,718-231-2889,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,211,49
2020,11X097,X097,P.S. 097 Bronx,321100010097,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1931-07-01T00:00:00.000,Open,X097,1375 MACE AVENUE,NY,1026634,253920,-73.846768,40.863524,211,13,31400,2044740001,BX31,Allerton-Pelham Gardens,KATHELEEN BORNKAMP,Principal,718-655-4446,718-655-6063,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,211,49
2020,12X098,X098,J.H.S. 098 Herman Ridder,321200010098,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1931-07-01T00:00:00.000,Open,X098,1619 BOSTON ROAD,NY,1014525,243963,-73.890591,40.836245,203,17,15500,2029390093,BX75,Crotona Park East,RAJENDRA JIMENEZ JAILAL,Acting Principal,718-589-8200,718-589-8179,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,203,42
